Año,Número_mes,Mes,Clave_Mun,Municipio,Localidad,Colonia,Delito,Cantidad
2018,11,Noviembre,39,GUADALAJARA,N.D.,ATLAS,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO A NEGOCIO,7
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS INDEPENDENCIA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BELISARIO DOMINGUEZ,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARANDAS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MIGUEL DE HUENTITAN,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BALCONES DEL CUATRO,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAZARO CARDENAS,VIOLENCIA FAMILIAR,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLARTA SAN JORGE,ROBO A VEHICULOS PARTICULARES,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL COUNTRY,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN JUAN BOSCO,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CUAUHTEMOC INFONAVIT,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAGOS DE OTE. SECC. II,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANDRES,ROBO A NEGOCIO,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLARTA NTE.,ROBO DE AUTOPARTES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALAMO INDUSTRIAL,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS INDEPENDENCIA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLE DEL ALAMO,ROBO A NEGOCIO,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,GUADALAJARA OTE.,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,FERROCARRIL,ROBO A NEGOCIO,6
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALAMO INDUSTRIAL,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. VALLARTA,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL RETIRO,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL ROSARIO,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,BENITO JUAREZ,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAGOS DE OTE.,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DEL PARAISO,HOMICIDIO DOLOSO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ROSARIO,ROBO A VEHICULOS PARTICULARES,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,CENTRO,ROBO A VEHICULOS PARTICULARES,9
2018,11,Noviembre,39,GUADALAJARA,N.D.,QUINTA VELARDE,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,QUINTA VELARDE,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PARQUES DEL NILO SECC. I,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,N.D.,ROBO A PERSONA,33
2018,11,Noviembre,39,GUADALAJARA,N.D.,TALPITA,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE SAN JOSE,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANTONIO,ROBO A PERSONA,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN CARLOS,ROBO A NEGOCIO,6
2018,11,Noviembre,39,GUADALAJARA,N.D.,POLANCO OTE.,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA PERLA,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,PASEOS INDEPENDENCIA,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NOGALERA,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE INDEPENDENCIA,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,MODERNA,ROBO A PERSONA,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,CAPILLA DE JESUS,ROBO A VEHICULOS PARTICULARES,7
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAGOS DE OTE. SECC. II,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DEL GALLO,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,RANCHO NUEVO,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,U. TETLAN RIO VERDE,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INDEPENDENCIA,LESIONES DOLOSAS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLINAS DE LA NORMAL,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,TETLAN,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES LA PRESA,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRAGAN HERNANDEZ,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PRADOS DEL NILO,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,REAL,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN BERNARDO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLON INDUSTRIAL,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANTONIO,ROBO A NEGOCIO,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LOS HISTORIADORES,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLOMOS PROVIDENCIA,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLARTA SAN JORGE,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRERA,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN FELIPE SECC. I,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAGRADA FAMILIA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLINAS DE LA NORMAL,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL SAUZ,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,DEL FRESNO,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAS CONCHAS,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. VALLARTA,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MODELO,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,AARON JOAQUIN,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PARQUES DEL NILO SECC. I,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,NUEVA ESPAÑA,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,UNIVERSITARIA,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. OBLATOS,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ISIDRO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NORMAL,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLON,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAS TORRES,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,18 DE MARZO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA CRUZ,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PRADOS PROVIDENCIA,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE POLANCO,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,5 DE MAYO,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,8 DE JULIO,ROBO A NEGOCIO,9
2018,11,Noviembre,39,GUADALAJARA,N.D.,MARGARITA MAZA DE JUAREZ,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MIRAVALLE,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARBOLEDAS SUR,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MORELOS,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA ELENA DE LA CRUZ,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBLATOS,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ITALIA PROVIDENCIA,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BALCONES DEL CUATRO,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA PERLA,ROBO A PERSONA,8
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA DIVINA PROVIDENCIA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,FABRICA DE ATEMAJAC,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAGRADO CORAZON,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,BOSQUES DEL BLVD.,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARTESANOS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,ROBO CASA HABITACION,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,CANTARRANAS,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,DR. ATL,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRERA,ROBO DE AUTOPARTES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,GUADALUPANA,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA PAZ,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN RAFAEL,ROBO A PERSONA,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAS TORRES,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MIGUEL DE MEZQUITAN,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INDEPENDENCIA OTE.,ROBO A VEHICULOS PARTICULARES,7
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL COUNTRY,ROBO A INT DE VEHICULOS,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,CAPILLA DE JESUS,ROBO A PERSONA,12
2018,11,Noviembre,39,GUADALAJARA,N.D.,ROJAS LADRON DE GUEVARA,ROBO DE AUTOPARTES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOS MARTIRES,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL VALLE,ROBO A PERSONA,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,COUNTRY CLUB,ROBO DE AUTOPARTES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL RETIRO,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HIPICO TAPATIO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL CARMEN,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA FEDERACHA,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ATLAS,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,INDEPENDENCIA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MIGUEL HIDALGO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,AMPLIACION TALPITA,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA FLORIDA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NORMAL,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ NTE.,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ,ROBO A NEGOCIO,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE RIO VERDE,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,INSURGENTES,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ZONA INDUSTRIAL,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE SAN EUGENIO,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ROSARIO,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DEL PARADERO,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE OBLATOS,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALAMO INDUSTRIAL,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ZALATE,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN JUAN BOSCO,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALCARAZ,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CHAPALITA,ROBO A PERSONA,8
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. OBLATOS,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. VALLARTA,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CANTARRANAS,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PATRIA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,RES. LA CRUZ,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NORMAL,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOS MARTIRES,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,TERRANOVA,ROBO CASA HABITACION,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL COUNTRY,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLARTA SAN JORGE,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BENITO JUAREZ,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BLANCO Y CUELLAR,ROBO CASA HABITACION,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAGOS DE OTE.,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,ROBO A VEHICULOS PARTICULARES,13
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. VALLARTA,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,CHAPULTEPEC COUNTRY,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,VILLA GUERRERO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBLATOS,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,TETLAN,ROBO A PERSONA,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MARCOS,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BLANCO Y CUELLAR,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAGRADA FAMILIA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,VALLARTA PTE.,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,DEL SUR,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MONUMENTAL,ROBO A INT DE VEHICULOS,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,CUAUHTEMOC INFONAVIT,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN FELIPE SECC. II,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DEL PARAISO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA MARIA OTE.,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL RETIRO,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL MANANTIAL II,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,GUADALUPANA,LESIONES DOLOSAS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBLATOS,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL ZALATE,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN CARLOS,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE POLANCO,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,VILLA GUERRERO,VIOLENCIA FAMILIAR,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,JUAN MANUEL,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LADRON DE GUEVARA,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,COLON,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA TERESITA,ROBO A NEGOCIO,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA AURORA,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANDRES,ROBO A VEHICULOS PARTICULARES,14
2018,11,Noviembre,39,GUADALAJARA,N.D.,GOMEZ FARIAS,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN EUGENIO,ROBO DE AUTOPARTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PANORAMICA DE HUENTITAN,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN ANTONIO,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,FEDERALISMO,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LADRON DE GUEVARA,ROBO DE AUTOPARTES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,PROVIDENCIA,ROBO A PERSONA,6
2018,11,Noviembre,39,GUADALAJARA,N.D.,VISTAS DEL SUR,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,GRAL. REAL,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,AARON JOAQUIN,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBSERVATORIO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,POLANCO OTE.,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MEXICALTZINGO,ROBO A VEHICULOS PARTICULARES,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,ECHEVERRIA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA PAZ NTE.,ROBO CASA HABITACION,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,INDEPENDENCIA,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,EL PORVENIR,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN FELIPE SECC. II,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,HUENTITAN EL BAJO,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE SAN FCO.,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DE HUENTITAN,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARCOS SUR,ROBO A NEGOCIO,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBSERVATORIO,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PRADOS DEL NILO,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,COUNTRY CLUB,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,MEZQUITAN COUNTRY,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN JUAN BOSCO,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MARCOS,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE LA CRUZ,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,PROVIDENCIA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAS CONCHAS,ROBO A NEGOCIO,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTA MONICA,ROBO CASA HABITACION,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DEL BOSQUE,ROBO A VEHICULOS PARTICULARES,9
2018,11,Noviembre,39,GUADALAJARA,N.D.,HERMOSA PROVINCIA,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBLATOS,ROBO A PERSONA,9
2018,11,Noviembre,39,GUADALAJARA,N.D.,VICENTE GUERRERO,ROBO A VEHICULOS PARTICULARES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,HELIODORO HERNANDEZ LOZA,ROBO A PERSONA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,1 DE MAYO,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,5 DE MAYO,HOMICIDIO DOLOSO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,TETLAN SECC. II,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,ANTIGUA PENAL DE OBLATOS,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMAS DEL PARAISO,ROBO A VEHICULOS PARTICULARES,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOMA LINDA,ROBO A NEGOCIO,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,BEATRIZ HERNANDEZ,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,BARRIO DE ANALCO,ROBO A NEGOCIO,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,SAN MIGUEL DE MEZQUITAN,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA ESPERANZA,ROBO A VEHICULOS PARTICULARES,4
2018,11,Noviembre,39,GUADALAJARA,N.D.,JARDS. DE SAN FCO.,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,AURORA,ROBO A NEGOCIO,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,LA NATIVIDAD,ROBO A VEHICULOS PARTICULARES,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,LAZARO CARDENAS,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ZONA INDUSTRIAL,ROBO A PERSONA,6
2018,11,Noviembre,39,GUADALAJARA,N.D.,BLANCO Y CUELLAR,ROBO A PERSONA,5
2018,11,Noviembre,39,GUADALAJARA,N.D.,LOS MARTIRES,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ALCALDE BARRANQUITAS,ROBO A CUENTAHABIENTES,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,SANTUARIO,ROBO DE MOTOCICLETA,2
2018,11,Noviembre,39,GUADALAJARA,N.D.,CIRCUN. VALLARTA,ROBO A PERSONA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,OBRERA,ROBO DE MOTOCICLETA,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ANTIGUA PENAL DE OBLATOS,ROBO A PERSONA,3
2018,11,Noviembre,39,GUADALAJARA,N.D.,JOYAS DEL NILO,ROBO A INT DE VEHICULOS,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,U. HAB. FOVISSSTE INDEPENDENCIA,VIOLENCIA FAMILIAR,1
2018,11,Noviembre,39,GUADALAJARA,N.D.,ARCOS SUR,ROBO A PERSONA,2
